observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,44,inference,10,512,512,6000,3072000,42,3,9711,1.4321713940007612,1.5097289059999999,154.78125,155.28125,155.28125,0.5,2016132,2016000,4244,0.0027972097539077367,4.6620162565128945e-07,2144994.6653510435,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5cf9b1bb19986b9a146c6ddb3b70359deb5ac49c06811edae3a4063a6dd4b39b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,1,512,512,6000,3072000,11,3,9716,1.2084080669992545,1.27099613,152.765625,153.140625,153.140625,0.375,528132,528000,3540,0.002360172005857919,3.9336200097631985e-07,2542187.596966692,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,2,512,512,6000,3072000,11,3,9719,1.0565528319966688,1.1101992579999997,152.9296875,153.3046875,153.3046875,0.375,528132,528000,3540,0.002063579749993494,3.43929958332249e-07,2907568.752803916,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,3,512,512,6000,3072000,11,3,9723,1.0849437930010026,1.139700431,152.859375,153.234375,153.234375,0.375,528132,528000,3540,0.0021190308457050833,3.531718076175139e-07,2831483.0867898804,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,4,512,512,6000,3072000,11,3,9726,1.1388023159997829,1.197866564,152.6015625,152.9765625,152.9765625,0.375,528132,528000,3540,0.002224223273437076,3.7070387890617934e-07,2697570.910103932,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,5,512,512,6000,3072000,11,3,9730,0.8703212700020231,0.9073959940000003,152.984375,153.359375,153.359375,0.375,528132,528000,3540,0.0016998462304727013,2.8330770507878354e-07,3529731.038278381,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,6,512,512,6000,3072000,11,3,9733,1.0370866970006318,1.0876336659999999,152.3984375,152.8984375,152.8984375,0.5,528132,528000,3540,0.002025559955079359,3.3759332584655986e-07,2962143.8678989518,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,7,512,512,6000,3072000,11,3,9737,1.205560083999444,1.2709253399999998,152.6953125,153.0703125,153.0703125,0.375,528132,528000,3540,0.002354609539061414,3.9243492317690235e-07,2548193.193165988,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,8,512,512,6000,3072000,11,3,9741,0.9111143959999026,0.9538232079999998,152.75,153.0,153.0,0.25,528132,528000,3540,0.0017795203046873098,2.9658671744788496e-07,3371695.1608789293,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,9,512,512,6000,3072000,11,3,9744,1.2041569329994672,1.269747009,152.12890625,152.50390625,152.50390625,0.375,528132,528000,3540,0.0023518690097645845,3.9197816829409743e-07,2551162.4903806113,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__mutual_information_select_k_best_k11__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,inference,10,512,512,6000,3072000,11,3,9748,1.119088499002828,1.1766996509999998,152.53515625,152.91015625,152.91015625,0.375,528132,528000,3540,0.0021857197246148985,3.6428662076914976e-07,2745091.2083694255,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,1,512,512,6000,3072000,42,3,9752,1.2338832869972975,1.29935767,153.78515625,154.28515625,154.28515625,0.5,2016132,2016000,2310,0.0024099282949165968,4.016547158194328e-07,2489700.632444605,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,2,512,512,6000,3072000,42,3,9755,1.2242575689997466,1.2915060459999999,153.9453125,154.1953125,154.1953125,0.25,2016132,2016000,2310,0.00239112806445263,3.9852134407543835e-07,2509275.889149627,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,3,512,512,6000,3072000,42,3,9758,1.689180003999354,1.7899070359999998,154.06640625,154.44140625,154.44140625,0.375,2016132,2016000,2310,0.0032991796953112384,5.498632825518731e-07,1818633.8890625269,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,4,512,512,6000,3072000,42,3,9761,1.5628641170005722,1.6561840490000002,153.8515625,154.2265625,154.2265625,0.375,2016132,2016000,2310,0.0030524689785167425,5.087448297527905e-07,1965621.9415260113,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,5,512,512,6000,3072000,42,3,9765,1.3553854739984672,1.4325258820000002,153.984375,154.359375,154.359375,0.375,2016132,2016000,2310,0.0026472372539032563,4.41206208983876e-07,2266513.8876967733,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,6,512,512,6000,3072000,42,3,9768,1.5985565099981613,1.6959979369999996,153.3984375,153.8984375,153.8984375,0.5,2016132,2016000,2310,0.003122180683590159,5.203634472650264e-07,1921733.7521609,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,7,512,512,6000,3072000,42,3,9771,1.5121108210005332,1.604000778,153.50390625,153.87890625,153.87890625,0.375,2016132,2016000,2310,0.0029533414472666664,4.922235745444444e-07,2031597.1272312698,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,8,512,512,6000,3072000,42,3,9775,1.2030286789995444,1.2638320669999996,153.80078125,154.17578125,154.17578125,0.375,2016132,2016000,2310,0.002349665388670985,3.916108981118308e-07,2553555.0844512857,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,9,512,512,6000,3072000,42,3,9778,1.4153034209994075,1.496478385,153.99609375,154.37109375,154.37109375,0.375,2016132,2016000,2310,0.002764264494139468,4.6071074902324467e-07,2170559.2980413535,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,inference,10,512,512,6000,3072000,42,3,9782,1.5046462579994113,1.5918924899999998,153.41015625,153.78515625,153.78515625,0.375,2016132,2016000,2310,0.0029387622226551002,4.897937037758501e-07,2041675.8980177531,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__mutual_information_select_k_best_k11__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,inference,1,512,512,6000,3072000,11,3,9786,0.9493042750000313,0.9996382929999998,151.9140625,152.4140625,152.4140625,0.5,528132,528000,1366,0.0018541099121094362,3.0901831868490606e-07,3236054.1092052897,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__mutual_information_select_k_best_k11__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,inference,2,512,512,6000,3072000,11,3,9790,1.0306692510021094,1.077182337,151.7265625,152.1015625,152.1015625,0.375,528132,528000,1366,0.002013025880863495,3.3550431347724916e-07,2980587.6104415893,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__mutual_information_select_k_best_k11__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,inference,3,512,512,6000,3072000,11,3,9793,0.8562788169983833,0.8969998050000001,151.8359375,152.2109375,152.2109375,0.375,528132,528000,1366,0.0016724195644499673,2.7873659407499455e-07,3587616.485444133,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__mutual_information_select_k_best_k11__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,inference,4,512,512,6000,3072000,11,3,9796,0.9841636899982404,1.00980216,151.8984375,152.2734375,152.2734375,0.375,528132,528000,1366,0.0019221947070278134,3.2036578450463556e-07,3121431.9642350273,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__mutual_information_select_k_best_k11__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,inference,5,512,512,6000,3072000,11,3,9799,1.1716595200014126,1.2078976250000002,151.80859375,152.30859375,152.30859375,0.5,528132,528000,1366,0.002288397500002759,3.8139958333379317e-07,2621922.1092457785,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__mutual_information_select_k_best_k11__s44__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,inference,6,512,512,6000,3072000,11,3,9805,0.8391905040007259,0.9192364319999999,151.9140625,152.2890625,152.2890625,0.375,528132,528000,1366,0.0016390439531264178,2.731739921877363e-07,3660670.593094965,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__mutual_information_select_k_best_k11__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,inference,7,512,512,6000,3072000,11,3,9808,1.121601211001689,1.1755297480000002,152.25390625,152.62890625,152.62890625,0.375,528132,528000,1366,0.002190627365237674,3.651045608729457e-07,2738941.407932711,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
